date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:29:33	32541/32541	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:33%20GMT	https://www.swapdigit.com/php-development.php	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/php-development.html	(from https://www.swapdigit.com/technology)
09:29:33	34262/34262	---M--	200	added ('OK')	image/webp	date:Mon,%2016%20Dec%202024%2010:05:23%20GMT	https://www.swapdigit.com/assets/images/icon/php3d.webp	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/icon/php3d.webp	(from https://www.swapdigit.com/technology)
09:29:33	32526/32526	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:33%20GMT	https://www.swapdigit.com/laravel-development.php	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/laravel-development.html	(from https://www.swapdigit.com/technology)
09:29:33	47781/47781	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Dec%202024%2006:14:43%20GMT	https://www.swapdigit.com/assets/images/icon/laravel1.jpg	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/icon/laravel1.jpg	(from https://www.swapdigit.com/technology)
09:29:34	32526/32526	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:34%20GMT	https://www.swapdigit.com/codeigniter-development.php	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/codeigniter-development.html	(from https://www.swapdigit.com/technology)
09:29:34	8258/8258	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Dec%202024%2011:38:47%20GMT	https://www.swapdigit.com/assets/images/icon/codeigniter3d.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/icon/codeigniter3d.png	(from https://www.swapdigit.com/technology)
09:29:34	32561/32561	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:34%20GMT	https://www.swapdigit.com/java-development.php	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/java-development.html	(from https://www.swapdigit.com/technology)
09:29:34	22324/22324	---M--	200	added ('OK')	image/webp	date:Mon,%2016%20Dec%202024%2009:56:32%20GMT	https://www.swapdigit.com/assets/images/icon/java3d.webp	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/icon/java3d.webp	(from https://www.swapdigit.com/technology)
09:29:35	32527/32527	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:35%20GMT	https://www.swapdigit.com/android-development.php	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/android-development.html	(from https://www.swapdigit.com/technology)
09:29:35	107245/107245	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Dec%202024%2010:57:57%20GMT	https://www.swapdigit.com/assets/images/icon/android3d.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/icon/android3d.png	(from https://www.swapdigit.com/technology)
09:29:35	32541/32541	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:35%20GMT	https://www.swapdigit.com/flutter-development.php	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/flutter-development.html	(from https://www.swapdigit.com/technology)
09:29:36	389651/389651	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Dec%202024%2009:47:55%20GMT	https://www.swapdigit.com/assets/images/icon/flutter3d.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/icon/flutter3d.png	(from https://www.swapdigit.com/technology)
09:29:36	32523/32523	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:36%20GMT	https://www.swapdigit.com/nodejs-development.php	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/nodejs-development.html	(from https://www.swapdigit.com/technology)
09:29:36	15424/15424	---M--	200	added ('OK')	image/webp	date:Mon,%2016%20Dec%202024%2006:50:53%20GMT	https://www.swapdigit.com/assets/images/icon/njs.webp	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/icon/njs.webp	(from https://www.swapdigit.com/technology)
09:29:36	32527/32527	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:36%20GMT	https://www.swapdigit.com/ms.net-development.php	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/ms.net-development.html	(from https://www.swapdigit.com/technology)
09:29:36	17030/17030	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2016%20Dec%202024%2009:56:14%20GMT	https://www.swapdigit.com/assets/images/icon/ms.net3d.svg	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/icon/ms.net3d.svg	(from https://www.swapdigit.com/technology)
09:29:37	32548/32548	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:37%20GMT	https://www.swapdigit.com/salesforce-development.php	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/salesforce-development.html	(from https://www.swapdigit.com/technology)
09:29:37	7625/7625	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Dec%202024%2009:46:17%20GMT	https://www.swapdigit.com/assets/images/icon/salesforce3d.jpg	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/icon/salesforce3d.jpg	(from https://www.swapdigit.com/technology)
09:29:37	32525/32525	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:37%20GMT	https://www.swapdigit.com/wordpress-development.php	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/wordpress-development.html	(from https://www.swapdigit.com/technology)
09:29:38	69211/69211	---M--	200	added ('OK')	image/webp	date:Mon,%2016%20Dec%202024%2011:34:54%20GMT	https://www.swapdigit.com/assets/images/icon/wordpress3d.webp	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/icon/wordpress3d.webp	(from https://www.swapdigit.com/technology)
09:29:38	32528/32528	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:38%20GMT	https://www.swapdigit.com/shopify-development.php	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/shopify-development.html	(from https://www.swapdigit.com/technology)
09:29:38	89312/89312	---M--	200	added ('OK')	image/webp	date:Mon,%2016%20Dec%202024%2011:41:19%20GMT	https://www.swapdigit.com/assets/images/icon/shopify3d.webp	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/icon/shopify3d.webp	(from https://www.swapdigit.com/technology)
09:29:38	32539/32539	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:38%20GMT	https://www.swapdigit.com/photoshop-development.php	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/photoshop-development.html	(from https://www.swapdigit.com/technology)
09:29:38	7102/7102	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Dec%202024%2006:46:56%20GMT	https://www.swapdigit.com/assets/images/icon/photoshop1.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/icon/photoshop1.png	(from https://www.swapdigit.com/technology)
09:29:39	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:39%20GMT	https://www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	(from https://www.swapdigit.com/software-development-in-india)
09:29:39	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:39%20GMT	https://www.swapdigit.com/asp.net-course-training-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/asp.net-course-training-in-bareilly	(from https://www.swapdigit.com/software-development-in-india)
09:29:39	521093/521093	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Nov%202023%2010:47:47%20GMT	https://www.swapdigit.com/assets/images/service-single/4.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/service-single/4.png	(from https://www.swapdigit.com/software-development-in-india)
09:29:40	42170/42170	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:39%20GMT	https://www.swapdigit.com/website-development-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/website-development-in-bareilly.html	(from https://www.swapdigit.com/software-development-in-india)
09:29:40	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:40%20GMT	https://www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	(from https://www.swapdigit.com/website-development-in-india)
09:29:40	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:40%20GMT	https://www.swapdigit.com/asp.net-course-training-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/asp.net-course-training-in-bareilly	(from https://www.swapdigit.com/website-development-in-india)
09:29:41	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:41%20GMT	https://www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	(from https://www.swapdigit.com/mobileapp-development-in-india)
09:29:41	1055835/1055835	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Nov%202023%2010:58:36%20GMT	https://www.swapdigit.com/assets/images/service-single/6.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/service-single/6.png	(from https://www.swapdigit.com/website-development-in-india)
09:29:41	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:41%20GMT	https://www.swapdigit.com/asp.net-course-training-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/asp.net-course-training-in-bareilly	(from https://www.swapdigit.com/mobileapp-development-in-india)
09:29:41	381663/381663	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Nov%202023%2011:04:39%20GMT	https://www.swapdigit.com/assets/images/service-single/8.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/service-single/8.png	(from https://www.swapdigit.com/mobileapp-development-in-india)
09:29:41	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:41%20GMT	https://www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	(from https://www.swapdigit.com/digital-marketing-in-india)
09:29:42	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:42%20GMT	https://www.swapdigit.com/asp.net-course-training-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/asp.net-course-training-in-bareilly	(from https://www.swapdigit.com/digital-marketing-in-india)
09:29:42	433350/433350	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Nov%202023%2011:21:55%20GMT	https://www.swapdigit.com/assets/images/service-single/5.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/service-single/5.png	(from https://www.swapdigit.com/digital-marketing-in-india)
09:29:42	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:42%20GMT	https://www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	(from https://www.swapdigit.com/e-commerce-in-india)
09:29:42	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:42%20GMT	https://www.swapdigit.com/asp.net-course-training-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/asp.net-course-training-in-bareilly	(from https://www.swapdigit.com/e-commerce-in-india)
09:29:43	1110376/1110376	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Nov%202023%2011:25:05%20GMT	https://www.swapdigit.com/assets/images/service-single/9.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/service-single/9.png	(from https://www.swapdigit.com/e-commerce-in-india)
09:29:43	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:43%20GMT	https://www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	(from https://www.swapdigit.com/seo-sem-in-india)
09:29:43	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:43%20GMT	https://www.swapdigit.com/asp.net-course-training-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/asp.net-course-training-in-bareilly	(from https://www.swapdigit.com/seo-sem-in-india)
09:29:44	1016831/1016831	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Nov%202023%2011:29:51%20GMT	https://www.swapdigit.com/assets/images/service-single/7.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/service-single/7.png	(from https://www.swapdigit.com/seo-sem-in-india)
09:29:44	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:44%20GMT	https://www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	(from https://www.swapdigit.com/mlm-software-in-india)
09:29:44	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:44%20GMT	https://www.swapdigit.com/asp.net-course-training-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/asp.net-course-training-in-bareilly	(from https://www.swapdigit.com/mlm-software-in-india)
09:29:45	777342/777342	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Nov%202023%2011:33:29%20GMT	https://www.swapdigit.com/assets/images/service-single/10.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/service-single/10.png	(from https://www.swapdigit.com/mlm-software-in-india)
09:29:45	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:45%20GMT	https://www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	(from https://www.swapdigit.com/live-project-training-in-bareilly)
09:29:45	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:45%20GMT	https://www.swapdigit.com/asp.net-course-training-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/asp.net-course-training-in-bareilly	(from https://www.swapdigit.com/live-project-training-in-bareilly)
09:29:45	189001/189001	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Nov%202023%2007:23:20%20GMT	https://www.swapdigit.com/assets/images/course-images/webiste-development-course-training-in-bareilly.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/course-images/webiste-development-course-training-in-bareilly.png	(from https://www.swapdigit.com/live-project-training-in-bareilly)
09:29:46	40586/40586	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:45%20GMT	https://www.swapdigit.com/summer-training-in-bareilly.php	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/summer-training-in-bareilly-2.html	(from https://www.swapdigit.com/live-project-training-in-bareilly)
09:29:46	44938/44938	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:46%20GMT	https://www.swapdigit.com/java-course-training-in-bareilly.php	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/java-course-training-in-bareilly-2.html	(from https://www.swapdigit.com/live-project-training-in-bareilly)
09:29:46	45165/45165	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:46%20GMT	https://www.swapdigit.com/nodejs-course-training-in-bareilly.php	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/nodejs-course-training-in-bareilly-2.html	(from https://www.swapdigit.com/live-project-training-in-bareilly)
09:29:46	38933/38933	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:46%20GMT	https://www.swapdigit.com/software-development-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/software-development-in-bareilly.html	(from https://www.swapdigit.com/live-project-training-in-bareilly)
09:29:47	39208/39208	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:46%20GMT	https://www.swapdigit.com/mobileapp-development-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/mobileapp-development-in-bareilly.html	(from https://www.swapdigit.com/live-project-training-in-bareilly)
09:29:47	39174/39174	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:47%20GMT	https://www.swapdigit.com/digital-marketing-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/digital-marketing-in-bareilly.html	(from https://www.swapdigit.com/live-project-training-in-bareilly)
09:29:47	38759/38759	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:47%20GMT	https://www.swapdigit.com/e-commerce-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/e-commerce-in-bareilly.html	(from https://www.swapdigit.com/live-project-training-in-bareilly)
09:29:47	39027/39027	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:47%20GMT	https://www.swapdigit.com/seo-sem-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/seo-sem-in-bareilly.html	(from https://www.swapdigit.com/live-project-training-in-bareilly)
09:29:48	42285/42285	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:47%20GMT	https://www.swapdigit.com/mlm-software-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/mlm-software-in-bareilly.html	(from https://www.swapdigit.com/live-project-training-in-bareilly)
09:29:48	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:48%20GMT	https://www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	(from https://www.swapdigit.com/summer-training-in-bareilly)
09:29:48	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:48%20GMT	https://www.swapdigit.com/asp.net-course-training-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/asp.net-course-training-in-bareilly	(from https://www.swapdigit.com/summer-training-in-bareilly)
09:29:48	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:48%20GMT	https://www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	(from https://www.swapdigit.com/industrial-training-in-bareilly)
09:29:49	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:49%20GMT	https://www.swapdigit.com/asp.net-course-training-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/asp.net-course-training-in-bareilly	(from https://www.swapdigit.com/industrial-training-in-bareilly)
09:29:49	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:49%20GMT	https://www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	(from https://www.swapdigit.com/live-project-in-bareilly)
09:29:49	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:49%20GMT	https://www.swapdigit.com/asp.net-course-training-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/asp.net-course-training-in-bareilly	(from https://www.swapdigit.com/live-project-in-bareilly)
09:29:50	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:50%20GMT	https://www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	(from https://www.swapdigit.com/php-course-training-in-bareilly)
09:29:50	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:50%20GMT	https://www.swapdigit.com/asp.net-course-training-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/asp.net-course-training-in-bareilly	(from https://www.swapdigit.com/php-course-training-in-bareilly)
09:29:50	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:50%20GMT	https://www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	(from https://www.swapdigit.com/java-course-training-in-bareilly)
09:29:51	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:51%20GMT	https://www.swapdigit.com/asp.net-course-training-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/asp.net-course-training-in-bareilly	(from https://www.swapdigit.com/java-course-training-in-bareilly)
09:29:51	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:51%20GMT	https://www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	(from https://www.swapdigit.com/nodejs-course-training-in-bareilly)
09:29:51	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:51%20GMT	https://www.swapdigit.com/asp.net-course-training-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/asp.net-course-training-in-bareilly	(from https://www.swapdigit.com/nodejs-course-training-in-bareilly)
09:29:52	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:52%20GMT	https://www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	(from https://www.swapdigit.com/datascience-course-training-in-bareilly)
09:29:52	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:52%20GMT	https://www.swapdigit.com/asp.net-course-training-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/asp.net-course-training-in-bareilly	(from https://www.swapdigit.com/datascience-course-training-in-bareilly)
09:29:52	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:52%20GMT	https://www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	(from https://www.swapdigit.com/python-course-in-bareilly)
09:29:53	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:53%20GMT	https://www.swapdigit.com/asp.net-course-training-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/asp.net-course-training-in-bareilly	(from https://www.swapdigit.com/python-course-in-bareilly)
09:29:53	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:53%20GMT	https://www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	(from https://www.swapdigit.com/machine-learning-course-training-in-bareilly)
09:29:53	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:53%20GMT	https://www.swapdigit.com/asp.net-course-training-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/asp.net-course-training-in-bareilly	(from https://www.swapdigit.com/machine-learning-course-training-in-bareilly)
09:29:54	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:54%20GMT	https://www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	(from https://www.swapdigit.com/web-designing-course-training-in-bareilly)
09:29:54	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:54%20GMT	https://www.swapdigit.com/asp.net-course-training-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/asp.net-course-training-in-bareilly	(from https://www.swapdigit.com/web-designing-course-training-in-bareilly)
09:29:54	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:54%20GMT	https://www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	(from https://www.swapdigit.com/web-development-course-training-in-bareilly)
09:29:55	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:55%20GMT	https://www.swapdigit.com/asp.net-course-training-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/asp.net-course-training-in-bareilly	(from https://www.swapdigit.com/web-development-course-training-in-bareilly)
09:29:55	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:55%20GMT	https://www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	(from https://www.swapdigit.com/health-industries)
09:29:55	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:55%20GMT	https://www.swapdigit.com/asp.net-course-training-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/asp.net-course-training-in-bareilly	(from https://www.swapdigit.com/health-industries)
09:29:56	40614/40614	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:55%20GMT	https://www.swapdigit.com/health-industries.php	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/health-industries-2.html	(from https://www.swapdigit.com/health-industries)
09:29:56	39111/39111	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:56%20GMT	https://www.swapdigit.com/education-industries.php	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/education-industries-2.html	(from https://www.swapdigit.com/health-industries)
09:29:56	39560/39560	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:56%20GMT	https://www.swapdigit.com/financial-industries.php	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/financial-industries-2.html	(from https://www.swapdigit.com/health-industries)
09:29:56	39546/39546	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:56%20GMT	https://www.swapdigit.com/automobile-industries.php	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/automobile-industries-2.html	(from https://www.swapdigit.com/health-industries)
09:29:57	39959/39959	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:57%20GMT	https://www.swapdigit.com/manufacturing-industries.php	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/manufacturing-industries-2.html	(from https://www.swapdigit.com/health-industries)
